1024
241.727 152.733
243.143 152.120
244.559 151.508
245.977 150.899
247.396 150.292
248.815 149.688
250.236 149.085
251.657 148.485
253.080 147.887
254.503 147.291
255.927 146.697
257.352 146.106
258.778 145.516
260.205 144.929
261.633 144.344
263.061 143.762
264.491 143.181
265.922 142.603
267.353 142.027
268.785 141.453
270.218 140.881
271.652 140.312
273.087 139.745
274.523 139.180
275.960 138.617
277.397 138.056
278.836 137.498
280.275 136.942
281.715 136.388
283.156 135.836
284.598 135.287
286.040 134.739
287.484 134.194
288.928 133.651
290.373 133.111
291.819 132.572
293.266 132.036
294.714 131.502
296.162 130.971
297.612 130.441
299.062 129.914
300.513 129.389
301.965 128.867
303.417 128.346
304.870 127.828
306.325 127.312
307.780 126.798
309.235 126.287
310.692 125.778
312.149 125.271
313.607 124.766
315.066 124.263
316.526 123.763
317.986 123.265
319.447 122.769
320.909 122.276
322.372 121.785
323.835 121.296
325.299 120.809
326.764 120.325
328.230 119.842
329.697 119.362
331.164 118.885
332.632 118.409
334.100 117.936
335.570 117.465
337.040 116.997
338.511 116.531
339.982 116.066
341.454 115.605
342.927 115.145
344.401 114.688
345.875 114.233
347.350 113.780
348.826 113.330
350.303 112.882
351.780 112.436
353.258 111.992
354.736 111.551
356.215 111.112
357.695 110.675
359.176 110.241
360.657 109.809
362.139 109.379
363.621 108.951
365.104 108.526
366.588 108.103
368.073 107.682
369.558 107.264
371.044 106.848
372.530 106.434
374.017 106.022
375.505 105.613
376.993 105.206
378.482 104.801
379.972 104.399
381.462 103.999
382.953 103.601
384.444 103.206
385.936 102.812
387.429 102.422
388.922 102.033
390.416 101.647
391.911 101.263
393.406 100.881
394.901 100.502
396.397 100.125
397.894 99.750
399.391 99.378
400.889 99.008
402.388 98.640
403.887 98.274
405.387 97.911
406.887 97.550
408.388 97.192
409.889 96.836
411.391 96.482
412.893 96.130
414.396 95.781
415.899 95.434
417.403 95.089
418.908 94.747
420.413 94.407
421.919 94.069
423.425 93.734
424.931 93.401
426.438 93.070
427.946 92.742
429.454 92.416
430.963 92.092
432.472 91.771
433.981 91.452
435.492 91.135
437.002 90.821
438.513 90.509
440.025 90.199
441.537 89.892
443.049 89.587
444.562 89.284
446.076 88.983
447.590 88.685
449.104 88.390
450.619 88.096
452.134 87.805
453.650 87.517
455.166 87.230
456.683 86.946
458.200 86.665
459.717 86.385
461.235 86.108
462.753 85.834
464.272 85.561
465.791 85.291
467.311 85.024
468.831 84.758
470.351 84.495
471.872 84.235
473.393 83.977
474.915 83.721
476.437 83.467
477.959 83.216
479.482 82.967
481.005 82.721
482.529 82.476
484.053 82.235
485.577 81.995
487.102 81.758
488.627 81.523
490.152 81.291
491.678 81.061
493.204 80.833
494.730 80.608
496.257 80.385
497.784 80.164
499.311 79.946
500.839 79.730
502.367 79.517
503.896 79.305
505.425 79.097
506.954 78.890
508.483 78.686
510.013 78.484
511.543 78.285
513.073 78.088
514.604 77.893
516.135 77.701
517.666 77.511
519.198 77.323
520.729 77.138
522.261 76.955
523.794 76.775
525.326 76.597
526.859 76.421
528.393 76.248
529.926 76.077
531.460 75.908
532.994 75.742
534.528 75.578
536.063 75.416
537.597 75.257
539.132 75.100
540.667 74.946
542.203 74.794
543.739 74.644
545.275 74.497
546.811 74.352
548.347 74.209
549.884 74.069
551.420 73.931
552.957 73.795
554.495 73.662
556.032 73.532
557.570 73.403
559.107 73.277
560.645 73.154
562.184 73.032
563.722 72.913
565.261 72.797
566.799 72.683
568.338 72.571
569.877 72.462
571.417 72.355
572.956 72.250
574.496 72.148
576.035 72.048
577.575 71.950
579.115 71.855
580.655 71.762
582.196 71.672
583.736 71.584
585.277 71.498
586.818 71.415
588.358 71.334
589.899 71.256
591.440 71.180
592.982 71.106
594.523 71.035
596.064 70.966
597.606 70.899
599.148 70.835
600.689 70.773
602.231 70.713
603.773 70.656
605.315 70.602
606.857 70.549
608.399 70.499
609.941 70.452
611.484 70.407
613.026 70.364
614.569 70.323
616.111 70.285
617.654 70.250
619.196 70.216
620.739 70.186
622.282 70.157
623.824 70.131
625.367 70.107
626.910 70.086
628.453 70.067
629.996 70.050
631.539 70.036
633.082 70.024
634.624 70.014
636.167 70.007
637.710 70.003
639.253 70.000
640.796 70.000
642.339 70.003
643.882 70.008
645.425 70.015
646.968 70.024
648.511 70.036
650.054 70.051
651.597 70.067
653.140 70.086
654.683 70.108
656.225 70.132
657.768 70.158
659.311 70.186
660.853 70.217
662.396 70.251
663.939 70.287
665.481 70.325
667.024 70.365
668.566 70.408
670.108 70.453
671.650 70.501
673.193 70.551
674.735 70.603
676.277 70.658
677.819 70.715
679.360 70.775
680.902 70.837
682.444 70.901
683.985 70.968
685.527 71.037
687.068 71.108
688.609 71.182
690.150 71.258
691.691 71.337
693.232 71.418
694.773 71.501
696.313 71.587
697.854 71.675
699.394 71.765
700.934 71.858
702.474 71.953
704.014 72.051
705.554 72.151
707.094 72.253
708.633 72.358
710.172 72.465
711.711 72.575
713.250 72.686
714.789 72.801
716.327 72.917
717.866 73.036
719.404 73.157
720.942 73.281
722.480 73.407
724.017 73.536
725.555 73.667
727.092 73.800
728.629 73.935
730.166 74.073
731.702 74.214
733.239 74.356
734.775 74.501
736.311 74.649
737.847 74.798
739.382 74.951
740.917 75.105
742.452 75.262
743.987 75.421
745.521 75.583
747.056 75.747
748.590 75.913
750.123 76.082
751.657 76.253
753.190 76.427
754.723 76.602
756.256 76.781
757.788 76.961
759.320 77.144
760.852 77.329
762.383 77.517
763.915 77.707
765.445 77.899
766.976 78.094
768.506 78.291
770.036 78.491
771.566 78.693
773.096 78.897
774.625 79.103
776.153 79.312
777.682 79.523
779.210 79.737
780.738 79.953
782.265 80.171
783.792 80.392
785.319 80.615
786.845 80.841
788.371 81.068
789.897 81.298
791.423 81.531
792.948 81.766
794.472 82.003
795.996 82.242
797.520 82.484
799.044 82.728
800.567 82.975
802.090 83.224
803.612 83.475
805.134 83.729
806.656 83.985
808.177 84.243
809.698 84.504
811.218 84.767
812.738 85.032
814.258 85.300
815.777 85.570
817.296 85.842
818.814 86.117
820.332 86.394
821.849 86.674
823.366 86.955
824.883 87.239
826.399 87.526
827.915 87.815
829.430 88.106
830.945 88.399
832.459 88.695
833.973 88.993
835.486 89.294
836.999 89.596
838.512 89.902
840.024 90.209
841.535 90.519
843.046 90.831
844.557 91.145
846.067 91.462
847.577 91.781
849.086 92.103
850.594 92.426
852.103 92.753
853.610 93.081
855.117 93.412
856.624 93.745
858.130 94.080
859.636 94.418
861.141 94.758
862.645 95.100
864.149 95.445
865.652 95.792
867.155 96.141
868.658 96.493
870.160 96.847
871.661 97.203
873.162 97.562
874.662 97.923
876.161 98.286
877.660 98.652
879.159 99.020
880.657 99.390
882.154 99.762
883.651 100.137
885.147 100.514
886.643 100.893
888.138 101.275
889.632 101.659
891.126 102.046
892.619 102.434
894.112 102.825
895.604 103.218
897.095 103.614
898.586 104.012
900.076 104.412
901.566 104.814
903.055 105.219
904.543 105.626
906.031 106.035
907.518 106.447
909.004 106.861
910.490 107.277
911.975 107.696
913.459 108.116
914.943 108.540
916.426 108.965
917.909 109.393
919.391 109.823
920.872 110.255
922.353 110.689
923.832 111.126
925.312 111.565
926.790 112.007
928.268 112.450
929.745 112.896
931.221 113.344
932.697 113.795
934.172 114.248
935.647 114.703
937.120 115.160
938.593 115.620
940.065 116.081
941.537 116.545
943.008 117.012
944.478 117.481
945.947 117.951
947.416 118.425
948.884 118.900
950.351 119.378
951.817 119.858
953.283 120.340
954.748 120.825
956.212 121.311
957.675 121.800
959.138 122.292
960.600 122.785
962.061 123.281
963.521 123.779
964.981 124.279
966.440 124.782
967.898 125.287
969.355 125.794
970.812 126.303
972.267 126.815
973.722 127.329
975.176 127.845
976.630 128.363
978.082 128.883
979.534 129.406
980.985 129.931
982.435 130.458
983.884 130.988
985.333 131.520
986.780 132.054
988.227 132.590
989.673 133.128
991.118 133.669
992.563 134.212
994.006 134.757
995.449 135.304
996.890 135.854
998.331 136.406
999.771 136.960
1001.211 137.516
1002.649 138.074
1004.086 138.635
1005.523 139.198
1006.959 139.763
1008.394 140.330
1009.828 140.900
1011.261 141.471
1012.693 142.045
1014.125 142.622
1015.555 143.200
1016.985 143.780
1018.413 144.363
1019.841 144.948
1021.268 145.535
1022.694 146.125
1024.119 146.716
1025.543 147.310
1026.966 147.906
1028.389 148.504
1029.810 149.105
1031.230 149.707
1032.650 150.312
1034.069 150.919
1035.486 151.528
1036.903 152.139
1038.319 152.753
1039.733 153.369
1041.147 153.986
1042.560 154.606
1043.972 155.229
1045.383 155.853
1046.793 156.480
1048.202 157.108
1049.610 157.739
1051.017 158.372
1052.423 159.008
1053.829 159.645
1055.233 160.285
1056.636 160.927
1058.038 161.571
1059.439 162.217
1060.839 162.865
1062.239 163.515
1063.637 164.168
1065.034 164.823
1066.430 165.480
1067.825 166.139
1069.219 166.800
1070.613 167.463
1072.005 168.129
1073.396 168.796
1074.786 169.466
1076.175 170.138
1077.563 170.812
1078.949 171.488
1080.335 172.167
1081.720 172.847
1083.104 173.530
1084.487 174.214
1085.868 174.901
1087.249 175.590
1088.628 176.282
1090.007 176.975
1091.384 177.670
1092.760 178.368
1094.136 179.067
1095.510 179.769
1096.883 180.473
1098.255 181.179
1099.626 181.887
1100.995 182.598
1102.364 183.310
1103.732 184.024
1105.098 184.741
1106.464 185.460
1107.828 186.180
1109.191 186.903
1110.553 187.628
1111.914 188.355
1113.274 189.085
1114.632 189.816
1115.990 190.549
1117.346 191.285
1118.702 192.022
1120.056 192.762
1121.409 193.504
1122.761 194.248
1124.111 194.994
1125.461 195.742
1126.809 196.492
1128.156 197.244
1129.502 197.998
1130.847 198.754
1132.191 199.513
1133.534 200.273
1134.875 201.036
1136.215 201.800
1137.554 202.567
1138.892 203.336
1140.229 204.107
1141.564 204.879
1142.898 205.654
1144.231 206.431
1145.563 207.210
1146.894 207.992
1148.223 208.775
1149.552 209.560
1150.879 210.347
1152.204 211.136
1153.529 211.928
1154.852 212.721
1156.174 213.517
1157.495 214.314
1158.815 215.114
1160.134 215.915
1161.451 216.719
1162.767 217.524
1164.081 218.332
1165.395 219.141
1166.707 219.953
1168.018 220.767
1169.328 221.583
1170.636 222.400
1171.943 223.220
1173.249 224.042
1174.554 224.866
1175.857 225.691
1177.159 226.519
1178.460 227.349
1179.760 228.181
1181.058 229.015
1182.355 229.851
1183.651 230.688
1184.945 231.528
1186.238 232.370
1187.530 233.214
1188.820 234.060
1190.110 234.908
1191.398 235.757
1192.684 236.609
1193.969 237.463
1195.253 238.319
1196.536 239.176
1197.817 240.036
1199.097 240.898
1200.376 241.761
1201.653 242.627
1202.929 243.495
1204.203 244.364
1205.477 245.236
1206.749 246.109
1208.019 246.985
1209.288 247.862
1210.556 248.741
1211.823 249.623
1213.088 250.506
1214.352 251.391
1215.614 252.279
1216.875 253.168
1218.135 254.059
1219.393 254.952
1220.650 255.847
1221.905 256.744
1223.160 257.642
1224.412 258.543
1225.664 259.446
1226.914 260.350
1228.162 261.257
1229.409 262.166
1230.655 263.076
1231.900 263.988
1233.142 264.902
1234.384 265.819
1235.624 266.737
1236.863 267.657
1238.100 268.579
1239.336 269.502
1240.570 270.428
1241.803 271.356
1243.035 272.285
1244.265 273.217
1245.494 274.150
1246.721 275.085
1247.947 276.022
1249.171 276.961
1250.394 277.902
1251.616 278.845
1252.836 279.790
1254.054 280.736
1255.271 281.684
1256.487 282.635
1257.701 283.587
1258.914 284.541
1260.125 285.497
1261.335 286.455
1262.543 287.414
1263.750 288.376
1264.955 289.339
1266.159 290.304
1267.361 291.271
1268.562 292.240
1269.761 293.211
1270.959 294.184
1272.155 295.158
1273.350 296.134
1274.543 297.113
1275.735 298.093
1276.925 299.074
1278.114 300.058
1279.301 301.044
1280.487 302.031
1281.671 303.020
1282.854 304.011
1284.035 305.004
1285.215 305.999
1286.393 306.995
1287.569 307.993
1288.744 308.993
1289.918 309.995
1291.089 310.999
1292.260 312.005
1293.429 313.012
1294.596 314.021
1295.762 315.032
1296.926 316.045
1298.088 317.059
1299.249 318.075
1300.409 319.094
1301.566 320.113
1302.723 321.135
1303.877 322.159
1305.030 323.184
1306.182 324.211
1307.332 325.240
1308.480 326.270
1309.627 327.302
1310.772 328.337
1311.916 329.372
1313.058 330.410
1314.198 331.449
1315.337 332.491
1316.474 333.533
1317.610 334.578
1318.743 335.625
1319.876 336.673
1321.006 337.723
1322.136 338.774
1323.263 339.828
1324.389 340.883
1325.513 341.940
1326.636 342.998
1327.756 344.059
1328.876 345.121
1329.993 346.184
1331.109 347.250
1332.224 348.317
1333.336 349.386
1334.448 350.457
1335.557 351.529
1336.665 352.603
1337.771 353.679
1338.875 354.756
1339.978 355.836
1341.079 356.916
1342.178 357.999
1343.276 359.083
1344.372 360.169
1345.467 361.257
1346.559 362.346
1347.651 363.437
1348.740 364.530
1349.828 365.625
